x1,date,monitors,transect_name,vp_axis,site,transect_length,num_quad,transect_distance,transect_side,vp_zone,quadrat_notes,percent_cover,psoc,cover_category,habitat,year
76205,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,0,Right,NA,NA,1,Melilotus_indicus,NON-NATIVE COVER,Peripheral Uplands,2021
78906,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,0,Right,NA,NA,10,Natural Thatch,THATCH,Peripheral Uplands,2021
76204,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,0,Right,NA,NA,22,Plantago_coronopus,NON-NATIVE COVER,Peripheral Uplands,2021
60352,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,0,Right,NA,NA,1,Spergularia_sp,NON-NATIVE COVER,Peripheral Uplands,2021
99601,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,0,Right,NA,NA,3,unlisted,OTHER COVER,Peripheral Uplands,2021
829,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,3,Right,NA,NA,1,Bare Ground,BARE GROUND,Peripheral Uplands,2021
65720,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,3,Right,NA,NA,1,Bromus_diandrus,NON-NATIVE COVER,Peripheral Uplands,2021
32210,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,3,Right,NA,NA,3,Elymus_condensatus,NATIVE COVER,Peripheral Uplands,2021
65717,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,3,Right,NA,NA,40,Festuca_myuros,NON-NATIVE COVER,Peripheral Uplands,2021
65718,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,3,Right,NA,NA,1,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
65716,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,3,Right,NA,NA,2,Hordeum_marinum,NON-NATIVE COVER,Peripheral Uplands,2021
78902,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,3,Right,NA,NA,7,Natural Thatch,THATCH,Peripheral Uplands,2021
65715,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,3,Right,NA,NA,40,Plantago_coronopus,NON-NATIVE COVER,Peripheral Uplands,2021
65719,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,3,Right,NA,NA,1,Plantago_lanceolata,NON-NATIVE COVER,Peripheral Uplands,2021
96124,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,3,Right,NA,NA,6,unlisted,OTHER COVER,Peripheral Uplands,2021
830,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,6,Left,NA,NA,1,Bare Ground,BARE GROUND,Peripheral Uplands,2021
69749,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,6,Left,NA,NA,1,Bromus_diandrus,NON-NATIVE COVER,Peripheral Uplands,2021
69750,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,6,Left,NA,NA,1,Bromus_hordeaceus,NON-NATIVE COVER,Peripheral Uplands,2021
69747,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,6,Left,NA,NA,12,Festuca_myuros,NON-NATIVE COVER,Peripheral Uplands,2021
69748,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,6,Left,NA,NA,6,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
36231,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,6,Left,NA,NA,3,Isocoma_menziesii,NATIVE COVER,Peripheral Uplands,2021
78903,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,6,Left,NA,NA,35,Natural Thatch,THATCH,Peripheral Uplands,2021
69746,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,6,Left,NA,NA,42,Plantago_coronopus,NON-NATIVE COVER,Peripheral Uplands,2021
97450,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,6,Left,NA,NA,5,unlisted,OTHER COVER,Peripheral Uplands,2021
37628,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,12,Left,NA,NA,1,Artemisia_californica,NATIVE COVER,Peripheral Uplands,2021
832,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,12,Left,NA,NA,0,Bare Ground,BARE GROUND,Peripheral Uplands,2021
71173,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,12,Left,NA,NA,35,Bromus_diandrus,NON-NATIVE COVER,Peripheral Uplands,2021
71175,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,12,Left,NA,NA,17,Festuca_myuros,NON-NATIVE COVER,Peripheral Uplands,2021
71176,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,12,Left,NA,NA,15,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
78905,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,12,Left,NA,NA,30,Natural Thatch,THATCH,Peripheral Uplands,2021
71174,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,12,Left,NA,NA,16,Plantago_coronopus,NON-NATIVE COVER,Peripheral Uplands,2021
97921,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,12,Left,NA,NA,2,unlisted,OTHER COVER,Peripheral Uplands,2021
12172,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,18,Left,NA,NA,1,Baccharis_pilularis,NATIVE COVER,Peripheral Uplands,2021
834,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,18,Left,NA,NA,1,Bare Ground,BARE GROUND,Peripheral Uplands,2021
45698,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,18,Left,NA,NA,30,Festuca_myuros,NON-NATIVE COVER,Peripheral Uplands,2021
45697,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,18,Left,NA,NA,8,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
78907,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,18,Left,NA,NA,16,Natural Thatch,THATCH,Peripheral Uplands,2021
45696,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,18,Left,NA,NA,40,Plantago_coronopus,NON-NATIVE COVER,Peripheral Uplands,2021
89486,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,18,Left,NA,NA,4,unlisted,OTHER COVER,Peripheral Uplands,2021
835,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,21,Right,NA,NA,1,Bare Ground,BARE GROUND,Peripheral Uplands,2021
56432,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,21,Right,NA,NA,2,Bromus_hordeaceus,NON-NATIVE COVER,Peripheral Uplands,2021
22998,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,21,Right,NA,NA,1,Deinandra_fasciculata,NATIVE COVER,Peripheral Uplands,2021
22999,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,21,Right,NA,NA,1,Epilobium_brachycarpum,NATIVE COVER,Peripheral Uplands,2021
56431,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,21,Right,NA,NA,12,Festuca_myuros,NON-NATIVE COVER,Peripheral Uplands,2021
56430,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,21,Right,NA,NA,19,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
56434,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,21,Right,NA,NA,1,Melilotus_indicus,NON-NATIVE COVER,Peripheral Uplands,2021
78908,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,21,Right,NA,NA,22,Natural Thatch,THATCH,Peripheral Uplands,2021
56433,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,21,Right,NA,NA,42,Plantago_coronopus,NON-NATIVE COVER,Peripheral Uplands,2021
93071,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,21,Right,NA,NA,1,moss,OTHER COVER,Peripheral Uplands,2021
76527,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,24,Left,NA,NA,9,Atriplex_semibaccata,NON-NATIVE COVER,Peripheral Uplands,2021
836,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,24,Left,NA,NA,1,Bare Ground,BARE GROUND,Peripheral Uplands,2021
76535,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,24,Left,NA,NA,1,Bromus_diandrus,NON-NATIVE COVER,Peripheral Uplands,2021
76533,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,24,Left,NA,NA,1,Bromus_hordeaceus,NON-NATIVE COVER,Peripheral Uplands,2021
76532,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,24,Left,NA,NA,2,Bromus_madritensis,NON-NATIVE COVER,Peripheral Uplands,2021
42982,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,24,Left,NA,NA,13,Deinandra_fasciculata,NATIVE COVER,Peripheral Uplands,2021
76530,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,24,Left,NA,NA,30,Festuca_myuros,NON-NATIVE COVER,Peripheral Uplands,2021
76531,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,24,Left,NA,NA,1,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
76534,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,24,Left,NA,NA,2,Hordeum_marinum,NON-NATIVE COVER,Peripheral Uplands,2021
78909,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,24,Left,NA,NA,8,Natural Thatch,THATCH,Peripheral Uplands,2021
76529,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,24,Left,NA,NA,11,Plantago_coronopus,NON-NATIVE COVER,Peripheral Uplands,2021
99701,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,24,Left,NA,NA,16,unlisted,OTHER COVER,Peripheral Uplands,2021
837,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,27,Right,NA,NA,1,Bare Ground,BARE GROUND,Peripheral Uplands,2021
32042,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,27,Right,NA,NA,1,Deinandra_fasciculata,NATIVE COVER,Peripheral Uplands,2021
32043,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,27,Right,NA,NA,1,Epilobium_brachycarpum,NATIVE COVER,Peripheral Uplands,2021
65567,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,27,Right,NA,NA,6,Festuca_myuros,NON-NATIVE COVER,Peripheral Uplands,2021
65566,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,27,Right,NA,NA,32,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
65569,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,27,Right,NA,NA,2,Hordeum_marinum,NON-NATIVE COVER,Peripheral Uplands,2021
78910,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,27,Right,NA,NA,14,Natural Thatch,THATCH,Peripheral Uplands,2021
65568,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,27,Right,NA,NA,25,Plantago_coronopus,NON-NATIVE COVER,Peripheral Uplands,2021
65570,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,27,Right,NA,NA,1,Spergularia_sp,NON-NATIVE COVER,Peripheral Uplands,2021
96070,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,27,Right,NA,NA,18,unlisted,OTHER COVER,Peripheral Uplands,2021
838,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,30,Left,NA,NA,45,Bare Ground,BARE GROUND,Peripheral Uplands,2021
46626,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,30,Left,NA,NA,1,Brachypodium_distachyon,NON-NATIVE COVER,Peripheral Uplands,2021
46623,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,30,Left,NA,NA,1,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
46627,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,30,Left,NA,NA,1,Hordeum_marinum,NON-NATIVE COVER,Peripheral Uplands,2021
46624,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,30,Left,NA,NA,1,Medicago_polymorpha,NON-NATIVE COVER,Peripheral Uplands,2021
78911,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,30,Left,NA,NA,4,Natural Thatch,THATCH,Peripheral Uplands,2021
46622,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,30,Left,NA,NA,43,Plantago_coronopus,NON-NATIVE COVER,Peripheral Uplands,2021
46625,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,30,Left,NA,NA,1,Vicia_sativa,NON-NATIVE COVER,Peripheral Uplands,2021
89791,2021-06-08,"Steven O., Ethan",PU-01,NA,ncos,30,9,30,Left,NA,NA,3,unlisted,OTHER COVER,Peripheral Uplands,2021
872,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,0,Left,NA,NA,7,Bare Ground,BARE GROUND,Peripheral Uplands,2021
74063,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,0,Left,NA,NA,1,Brachypodium_distachyon,NON-NATIVE COVER,Peripheral Uplands,2021
74061,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,0,Left,NA,NA,2,Bromus_catharticus,NON-NATIVE COVER,Peripheral Uplands,2021
40526,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,0,Left,NA,NA,85,Distichlis_spicata,NATIVE COVER,Peripheral Uplands,2021
40527,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,0,Left,NA,NA,1,Epilobium_canum,NATIVE COVER,Peripheral Uplands,2021
74060,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,0,Left,NA,NA,NA,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
74059,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,0,Left,NA,NA,5,Helminthotheca_echioides,NON-NATIVE COVER,Peripheral Uplands,2021
74062,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,0,Left,NA,NA,1,Hordeum_marinum,NON-NATIVE COVER,Peripheral Uplands,2021
74058,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,0,Left,NA,NA,6,Malva_parviflora,NON-NATIVE COVER,Peripheral Uplands,2021
78945,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,0,Left,NA,NA,2,Natural Thatch,THATCH,Peripheral Uplands,2021
873,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,3,Right,NA,NA,1,Bare Ground,BARE GROUND,Peripheral Uplands,2021
16496,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,3,Right,NA,NA,20,Bromus_carinatus,NATIVE COVER,Peripheral Uplands,2021
16495,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,3,Right,NA,NA,13,Distichlis_spicata,NATIVE COVER,Peripheral Uplands,2021
16497,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,3,Right,NA,NA,1,Epilobium_brachycarpum,NATIVE COVER,Peripheral Uplands,2021
49896,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,3,Right,NA,NA,1,Helminthotheca_echioides,NON-NATIVE COVER,Peripheral Uplands,2021
49895,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,3,Right,NA,NA,6,Hordeum_marinum,NON-NATIVE COVER,Peripheral Uplands,2021
78946,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,3,Right,NA,NA,8,Natural Thatch,THATCH,Peripheral Uplands,2021
16494,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,3,Right,NA,NA,5,Quercus_agrifolia,NATIVE COVER,Peripheral Uplands,2021
90908,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,3,Right,NA,NA,60,mulch/woodchips,OTHER COVER,Peripheral Uplands,2021
874,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,6,Left,NA,NA,17,Bare Ground,BARE GROUND,Peripheral Uplands,2021
19503,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,6,Left,NA,NA,1,Distichlis_spicata,NATIVE COVER,Peripheral Uplands,2021
19504,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,6,Left,NA,NA,1,Epilobium_brachycarpum,NATIVE COVER,Peripheral Uplands,2021
19502,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,6,Left,NA,NA,1,Erigeron_canadensis,NATIVE COVER,Peripheral Uplands,2021
52782,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,6,Left,NA,NA,1,Helminthotheca_echioides,NON-NATIVE COVER,Peripheral Uplands,2021
52779,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,6,Left,NA,NA,52,Hordeum_marinum,NON-NATIVE COVER,Peripheral Uplands,2021
52781,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,6,Left,NA,NA,1,Malva_parviflora,NON-NATIVE COVER,Peripheral Uplands,2021
78947,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,6,Left,NA,NA,1,Natural Thatch,THATCH,Peripheral Uplands,2021
52778,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,6,Left,NA,NA,6,Plantago_coronopus,NON-NATIVE COVER,Peripheral Uplands,2021
52780,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,6,Left,NA,NA,1,Sonchus_sp,NON-NATIVE COVER,Peripheral Uplands,2021
52777,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,6,Left,NA,NA,4,Spergularia_sp,NON-NATIVE COVER,Peripheral Uplands,2021
875,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,9,Right,NA,NA,20,Bare Ground,BARE GROUND,Peripheral Uplands,2021
64112,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,9,Right,NA,NA,1,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
64108,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,9,Right,NA,NA,1,Helminthotheca_echioides,NON-NATIVE COVER,Peripheral Uplands,2021
64109,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,9,Right,NA,NA,28,Hordeum_marinum,NON-NATIVE COVER,Peripheral Uplands,2021
78948,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,9,Right,NA,NA,3,Natural Thatch,THATCH,Peripheral Uplands,2021
64110,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,9,Right,NA,NA,1,Plantago_coronopus,NON-NATIVE COVER,Peripheral Uplands,2021
64111,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,9,Right,NA,NA,2,Polygonum_aviculare_depressum,NON-NATIVE COVER,Peripheral Uplands,2021
64107,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,9,Right,NA,NA,12,Spergularia_sp,NON-NATIVE COVER,Peripheral Uplands,2021
876,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,12,Left,NA,NA,15,Bare Ground,BARE GROUND,Peripheral Uplands,2021
43116,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,12,Left,NA,NA,64,Distichlis_spicata,NATIVE COVER,Peripheral Uplands,2021
76710,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,12,Left,NA,NA,9,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
78949,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,12,Left,NA,NA,1,Natural Thatch,THATCH,Peripheral Uplands,2021
877,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,15,Right,NA,NA,18,Bare Ground,BARE GROUND,Peripheral Uplands,2021
77264,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,15,Right,NA,NA,70,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
78950,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,15,Right,NA,NA,0,Natural Thatch,THATCH,Peripheral Uplands,2021
77263,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,15,Right,NA,NA,2,Polypogon_monspeliensis,NON-NATIVE COVER,Peripheral Uplands,2021
878,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,18,Left,NA,NA,19,Bare Ground,BARE GROUND,Peripheral Uplands,2021
24565,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,18,Left,NA,NA,32,Eleocharis_macrostachya,NATIVE COVER,Peripheral Uplands,2021
24567,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,18,Left,NA,NA,1,Erigeron_canadensis,NATIVE COVER,Peripheral Uplands,2021
58013,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,18,Left,NA,NA,23,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
24566,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,18,Left,NA,NA,1,Juncus_bufonius,NATIVE COVER,Peripheral Uplands,2021
24564,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,18,Left,NA,NA,2,Juncus_patens,NATIVE COVER,Peripheral Uplands,2021
58012,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,18,Left,NA,NA,1,Lythrum_hyssopifolia,NON-NATIVE COVER,Peripheral Uplands,2021
78951,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,18,Left,NA,NA,2,Natural Thatch,THATCH,Peripheral Uplands,2021
58014,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,18,Left,NA,NA,3,Polypogon_monspeliensis,NON-NATIVE COVER,Peripheral Uplands,2021
58015,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,18,Left,NA,NA,1,Polypogon_viridis,NON-NATIVE COVER,Peripheral Uplands,2021
879,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,21,Right,NA,NA,7,Bare Ground,BARE GROUND,Peripheral Uplands,2021
31079,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,21,Right,NA,NA,47,Distichlis_spicata,NATIVE COVER,Peripheral Uplands,2021
64721,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,21,Right,NA,NA,1,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
64722,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,21,Right,NA,NA,1,Helminthotheca_echioides,NON-NATIVE COVER,Peripheral Uplands,2021
64720,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,21,Right,NA,NA,5,Hordeum_marinum,NON-NATIVE COVER,Peripheral Uplands,2021
64723,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,21,Right,NA,NA,1,Lythrum_hyssopifolia,NON-NATIVE COVER,Peripheral Uplands,2021
64719,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,21,Right,NA,NA,2,Melilotus_indicus,NON-NATIVE COVER,Peripheral Uplands,2021
78952,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,21,Right,NA,NA,25,Natural Thatch,THATCH,Peripheral Uplands,2021
64718,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,21,Right,NA,NA,12,Spergularia_sp,NON-NATIVE COVER,Peripheral Uplands,2021
880,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,24,Left,NA,NA,8,Bare Ground,BARE GROUND,Peripheral Uplands,2021
20921,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,24,Left,NA,NA,90,Distichlis_spicata,NATIVE COVER,Peripheral Uplands,2021
78953,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,24,Left,NA,NA,1,Natural Thatch,THATCH,Peripheral Uplands,2021
54272,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,24,Left,NA,NA,1,Plantago_lanceolata,NON-NATIVE COVER,Peripheral Uplands,2021
56928,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,27,Right,NA,NA,2,Avena_fatua,NON-NATIVE COVER,Peripheral Uplands,2021
23542,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,27,Right,NA,NA,19,Baccharis_pilularis,NATIVE COVER,Peripheral Uplands,2021
881,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,27,Right,NA,NA,6,Bare Ground,BARE GROUND,Peripheral Uplands,2021
56926,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,27,Right,NA,NA,20,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
56927,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,27,Right,NA,NA,4,Helminthotheca_echioides,NON-NATIVE COVER,Peripheral Uplands,2021
56929,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,27,Right,NA,NA,16,Hordeum_marinum,NON-NATIVE COVER,Peripheral Uplands,2021
78954,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,27,Right,NA,NA,20,Natural Thatch,THATCH,Peripheral Uplands,2021
882,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,30,Left,NA,NA,7,Bare Ground,BARE GROUND,Peripheral Uplands,2021
42268,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,30,Left,NA,NA,12,Distichlis_spicata,NATIVE COVER,Peripheral Uplands,2021
75877,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,30,Left,NA,NA,3,Festuca_perennis,NON-NATIVE COVER,Peripheral Uplands,2021
75876,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,30,Left,NA,NA,1,Helminthotheca_echioides,NON-NATIVE COVER,Peripheral Uplands,2021
75874,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,30,Left,NA,NA,55,Hordeum_marinum,NON-NATIVE COVER,Peripheral Uplands,2021
78955,2021-06-09,"Ethan Anadon, Steven Ortega",PU-02,NA,ncos,30,11,30,Left,NA,NA,12,Natural Thatch,THATCH,Peripheral Uplands,2021
